0.626002,0.840406,0.733973
0.641292,0.334311,0.740728
0.107170,0.080459,0.169954
0.428655,0.758073,0.866624
0.056336,0.093196,0.219258
0.107124,0.020316,0.107791
0.869127,0.557298,0.733419
0.347197,0.937223,0.579431
0.207990,0.806258,0.451348
0.177504,0.160762,0.299097
0.436625,0.208577,0.460035
0.051295,0.614713,0.019058
0.269412,0.664532,0.430536
0.522720,0.835847,0.928516
0.033169,0.105858,0.159641
0.681468,0.658774,0.572543
0.804095,0.770779,0.617969
0.931201,0.932108,0.733218
0.678829,0.947510,0.618072
0.466043,0.313385,0.686034
0.401190,0.256604,0.240314
0.296934,0.251704,0.308601
0.922503,0.941183,0.727657
0.018328,0.188892,0.704287
0.449659,0.389102,0.579981
0.026345,0.210825,0.344504
0.999212,0.889385,0.968729
0.187248,0.154931,0.495456
0.078416,0.227802,0.323700
0.480412,0.084346,0.132667
0.679970,0.406230,0.240982
0.717004,0.421496,0.697599
0.802898,0.528074,0.787420
0.811920,0.896583,0.880362
0.430815,0.417996,0.568919
0.320685,0.538147,0.581349
0.416305,0.601258,0.245174
0.530355,0.452354,0.347137
0.320284,0.886169,0.588340
0.596525,0.578465,0.617910
0.213095,0.045527,0.405712
0.472569,0.516303,0.292652
0.101968,0.456177,0.282663
0.340057,0.576777,0.557238
0.513036,0.352244,0.580369
0.036819,0.072013,0.399979
0.852748,0.682999,0.971167
0.934458,0.347469,0.335426
0.767007,0.942970,0.891369
0.686197,0.472558,0.927644
0.717552,0.989936,0.993074
0.588550,0.851032,0.745510
0.735363,0.590814,0.677911
0.268195,0.621480,0.323363
0.823571,0.414242,0.405160
0.042519,0.213956,0.164466
0.149987,0.021156,0.011771
0.516201,0.636275,0.217337
0.516889,0.819102,0.481552
0.598317,0.555953,0.520487
0.927775,0.703578,0.885926
0.830093,0.284844,0.175019
0.118379,0.269267,0.212583
0.184642,0.048643,0.006481
0.947078,0.823494,0.865080
0.758119,0.521334,0.756931
0.105244,0.352849,0.270136
0.103796,0.217255,0.026389
0.982346,0.650624,0.670759
0.901455,0.623806,0.639924
0.765882,0.644685,0.867759
0.492024,0.542273,0.523108
0.584471,0.577095,0.424045
0.794642,0.936303,0.823430
0.461261,0.810453,0.589774
0.759659,0.805264,0.882292
0.228705,0.213889,0.464039
0.372356,0.176212,0.194628
0.267172,0.530385,0.369166
0.437837,0.599150,0.338547
0.888881,0.868773,0.732443
0.514432,0.640788,0.551172
0.785430,0.590061,0.622406
0.439883,0.221098,0.212386
0.095059,0.025762,0.587428
0.355845,0.435021,0.554558
0.604952,0.922293,0.926530
0.085347,0.400587,0.340075
0.934636,0.659148,0.761125
0.029121,0.118495,0.022371
0.228295,0.245374,0.633844
0.698769,0.276771,0.924769
0.861587,0.940556,0.734664
0.424985,0.197274,0.099308
0.695694,0.346440,0.545337
0.986609,0.987279,0.969439
0.564677,0.694513,0.901251
0.460248,0.715802,0.557164
0.820698,0.750608,0.919545
0.409879,0.292695,0.310949
0.517822,0.919889,0.673244
0.655044,0.286456,0.275315
0.108900,0.215241,0.230704
0.966511,0.929323,0.926013
0.487232,0.620432,0.617230
0.151437,0.069820,0.627395
0.206529,0.160252,0.246799
0.958822,0.530246,0.833528
0.742110,0.885276,0.935713
0.999262,0.412608,0.767593
0.079703,0.162029,0.766553
0.663131,0.624025,0.165082
0.100969,0.561374,0.001554
0.970531,0.880982,0.761002
0.470427,0.368353,0.381558
0.731705,0.462029,0.639900
0.731527,0.380115,0.642173
0.491192,0.389333,0.292109
0.350275,0.557813,0.506330
0.056415,0.035517,0.533435
0.602231,0.621098,0.557290
0.223017,0.543355,0.530077
0.598629,0.471778,0.659309
0.494235,0.504963,0.537126
0.317227,0.438329,0.302810
0.509474,0.256203,0.489140
0.597228,0.987258,0.411688
0.178634,0.303023,0.727978
0.013367,0.105613,0.183899
0.319966,0.185934,0.228248
0.174941,0.102241,0.040524
0.022391,0.760573,0.086286
0.404150,0.350022,0.255157
0.299793,0.487604,0.695387
0.600035,0.655051,0.435827
0.064860,0.142224,0.439624
0.024510,0.294663,0.124925
0.234458,0.420022,0.315888
0.167405,0.064965,0.463030
0.331257,0.448429,0.275116
0.531483,0.849636,0.551916
0.811252,0.990083,0.929649
0.504385,0.751769,0.400237
0.498859,0.476863,0.338441
0.051467,0.440843,0.063258
0.745692,0.937358,0.823885
0.412742,0.607416,0.430155
0.569499,0.873551,0.890222
0.464859,0.632681,0.684576
0.277846,0.341430,0.347888
0.962260,0.557770,0.410087
0.504132,0.782428,0.480267
0.482143,0.430392,0.714650
0.408461,0.234892,0.194252
0.509884,0.696803,0.431392
0.011069,0.457119,0.292799
0.663598,0.456299,0.511552
0.874933,0.916084,0.863159
0.321022,0.348800,0.607322
0.755101,0.705696,0.708956
0.091897,0.602774,0.056457
0.032246,0.060639,0.271458
0.168246,0.196365,0.558615
0.941211,0.953684,0.930244
0.896092,0.637627,0.958052
0.866979,0.620783,0.559384
0.217921,0.107962,0.067211
0.287223,0.531974,0.631927
0.497390,0.632844,0.669072
0.483665,0.160628,0.447242
0.422666,0.450943,0.581758
0.644168,0.231703,0.212839
0.102674,0.298134,0.324922
0.004266,0.077442,0.085575
0.787759,0.307323,0.344053
0.858159,0.896467,0.653105
0.313728,0.154641,0.666674
0.430759,0.481965,0.516633
0.502872,0.640043,0.388079
0.762001,0.650042,0.896727
0.239460,0.349163,0.080284
0.268279,0.698708,0.330782
0.595738,0.304394,0.545810
0.153391,0.065378,0.174234
0.597240,0.669226,0.509116
0.408102,0.569621,0.742796
0.277879,0.555484,0.376428
0.519626,0.513965,0.756026
0.884090,0.811768,0.941689
0.524480,0.962226,0.890609
0.306644,0.329094,0.332851
0.048249,0.512220,0.199357
0.556054,0.399764,0.520554
0.314992,0.427869,0.490641
0.410205,0.396464,0.507257
0.182728,0.180134,0.354432
0.512792,0.318665,0.117575
0.116901,0.318055,0.427154
0.841112,0.884244,0.882571
0.348473,0.775243,0.646363
0.536821,0.490149,0.625900
0.195440,0.354785,0.507896
0.772183,0.564807,0.104301
0.175698,0.398287,0.127977
0.389451,0.500604,0.123271
0.906355,0.671478,0.912073
0.814877,0.946733,0.956969
0.632979,0.862578,0.601486
0.156670,0.314045,0.294186
0.380781,0.213621,0.459479
0.086556,0.061210,0.408537
0.992260,0.740384,0.672540
0.784663,0.823985,0.975971
0.824864,0.478245,0.900412
0.149196,0.412162,0.364506
0.436449,0.187329,0.409133
0.391258,0.203431,0.757944
0.060251,0.067766,0.029740
0.068695,0.254757,0.170326
0.323099,0.896452,0.504466
0.819853,0.640854,0.678706
0.271558,0.290123,0.276365
0.636073,0.826152,0.448213
0.347011,0.493367,0.610385
0.275104,0.350880,0.282259
0.302922,0.312638,0.176408
0.478190,0.531767,0.519027
0.638913,0.582014,0.775387
0.950292,0.778255,0.811617
0.834933,0.204447,0.315130
0.555701,0.337024,0.604563
0.214269,0.049511,0.057324
0.104891,0.535220,0.588492
0.367324,0.950103,0.737929
0.867926,0.653076,0.601267
0.190860,0.466834,0.273725
0.414459,0.341257,0.315807
0.125168,0.202408,0.332424
0.001475,0.001042,0.599899
0.774327,0.943597,0.806965
0.539946,0.467806,0.366207
0.338659,0.273236,0.310517
0.112925,0.035842,0.056191
0.277573,0.160035,0.145144
0.128980,0.187431,0.417093
0.963720,0.900527,0.814640
0.453776,0.178352,0.284331
0.947522,0.905786,0.511258
0.611607,0.965484,0.995886
0.976968,0.928752,0.642545
0.354433,0.234106,0.195150
0.193416,0.056153,0.238918
0.058273,0.276415,0.122365
0.202900,0.266399,0.239847
0.986149,0.939695,0.785194
0.742140,0.694236,0.487462
0.527850,0.522246,0.890384
0.906207,0.651682,0.914583
0.953582,0.838950,0.930980
0.471344,0.168217,0.089262
0.198690,0.540057,0.306756
0.338964,0.421464,0.961653
0.151158,0.012099,0.204662
0.551646,0.330262,0.549134
0.472999,0.831776,0.486468
0.912740,0.930031,0.813178
0.329426,0.341097,0.251409
0.535184,0.679076,0.683660
0.544511,0.532219,0.532600
0.099124,0.299009,0.136950
0.843219,0.591390,0.807427
0.988104,0.989192,0.970998
0.723816,0.858258,0.956082
0.888718,0.607989,0.920906
0.041996,0.099260,0.049484
0.379324,0.709927,0.129464
0.823900,0.786363,0.936198
0.418188,0.513718,0.422036
0.978648,0.838039,0.765014
0.511053,0.706804,0.093243
0.219509,0.510759,0.317053
0.657326,0.213525,0.522163
0.947345,0.435520,0.642453
0.966787,0.890609,0.849556
0.522922,0.606439,0.599191
0.710610,0.666724,0.757245
0.038289,0.048307,0.073681
0.711362,0.279491,0.351341
0.446214,0.900498,0.487207
0.870538,0.507955,0.747316
0.721420,0.391203,0.579169
0.751156,0.612982,0.746991
0.720015,0.479053,0.528153
0.141510,0.257251,0.141606
0.526500,0.565339,0.792043
0.467368,0.272875,0.323459
0.061150,0.059322,0.058502
0.781754,0.297417,0.307313
0.085360,0.130901,0.092078
0.022783,0.005794,0.288387
0.343527,0.503454,0.707788
0.857156,0.681315,0.956086
0.611642,0.590492,0.995220
0.994964,0.033807,0.347140
0.602656,0.788862,0.594618
0.073271,0.154634,0.831382
0.101303,0.358632,0.323705
0.301564,0.328044,0.359594
0.960063,0.720877,0.518031
0.223211,0.586240,0.497316
0.930554,0.962072,0.962760
0.337572,0.343784,0.300299
0.984588,0.635835,0.863118
0.328404,0.528413,0.716889
0.826938,0.731801,0.738343
0.233195,0.029151,0.308567
0.694042,0.691592,0.568381
0.812253,0.818584,0.521349
0.725396,0.783590,0.784817
0.452488,0.372160,0.421979
0.431509,0.016379,0.178660
0.115535,0.255577,0.160236
0.947112,0.965082,0.734645
0.280656,0.016860,0.374614
0.439754,0.347288,0.245034
0.235246,0.538809,0.440869
0.486867,0.058818,0.319284
0.538902,0.722684,0.369422
0.620763,0.776886,0.840767
0.927945,0.655513,0.424510
0.445840,0.419221,0.187584
0.190373,0.753889,0.210975
0.221788,0.036798,0.046984
0.331365,0.901952,0.255730
0.850254,0.781081,0.755055
0.601381,0.852132,0.667358
0.526665,0.464799,0.933339
0.588494,0.283272,0.627109
0.032797,0.293313,0.067157
0.155978,0.461461,0.245694
0.085291,0.024115,0.120855
0.829764,0.801714,0.499519
0.532651,0.589021,0.903830
0.118040,0.297019,0.470881
0.571981,0.670094,0.846301
0.454240,0.652167,0.999458
0.266541,0.337468,0.436021
0.662414,0.173509,0.504593
0.242626,0.263564,0.112055
0.114567,0.517441,0.390343
0.516903,0.551184,0.361733
0.645130,0.370711,0.402305
0.844808,0.733546,0.901133
0.504483,0.783571,0.655717
0.646731,0.493251,0.708600
0.107759,0.407954,0.606324
0.048814,0.057231,0.006767
0.564435,0.687340,0.523754
0.455804,0.304102,0.402905
0.522221,0.598677,0.652102
0.920540,0.716827,0.584612
0.831821,0.897841,0.727197
0.448281,0.084620,0.264676
0.741465,0.198274,0.416411
0.083996,0.102869,0.713552
0.653460,0.759085,0.796768
0.132207,0.254247,0.513190
0.234942,0.322357,0.514533
0.067262,0.368835,0.288569
0.458445,0.882867,0.218481
0.772071,0.949112,0.366326
0.554524,0.628514,0.608221
0.677355,0.676319,0.645211
0.432640,0.755641,0.931632
0.924199,0.904937,0.863504
0.356416,0.202987,0.345434
0.293442,0.816848,0.166652
0.307028,0.640110,0.324933
0.470349,0.197023,0.595679
0.516905,0.344472,0.337814
0.438890,0.858460,0.512199
0.619937,0.389937,0.703344
0.122915,0.229469,0.123327
0.354494,0.591946,0.235488
0.239821,0.050396,0.075848
0.212690,0.276037,0.433369
0.258711,0.428980,0.373248
0.764672,0.547558,0.698968
0.268812,0.384207,0.759198
0.296833,0.209048,0.306018
0.073898,0.243921,0.183016
0.928572,0.405802,0.699108
0.437152,0.906148,0.682155
0.015463,0.042649,0.249351
0.517920,0.608689,0.711676
0.255685,0.269170,0.016551
0.235721,0.055871,0.296260
0.156988,0.574480,0.381647
0.835773,0.673807,0.614946
0.136096,0.277272,0.094017
0.641659,0.245105,0.258179
0.701675,0.414971,0.472723
0.194340,0.159399,0.006267
0.346255,0.248470,0.137724
0.736885,0.142658,0.189484
0.262859,0.093174,0.327631
0.119292,0.055811,0.117371
0.650139,0.165893,0.093636
0.981264,0.996760,0.991974
0.005264,0.019197,0.565500
0.634257,0.541714,0.844763
0.001988,0.219719,0.077755
0.724829,0.538674,0.639059
0.232970,0.426844,0.143838
0.316812,0.414232,0.449279
0.784090,0.970495,0.753387
0.609511,0.401808,0.385044
0.079498,0.064258,0.143079
0.299325,0.694256,0.541948
0.924862,0.831830,0.841952
0.823282,0.594979,0.912230
0.077758,0.501414,0.238698
0.872967,0.861698,0.947492
0.097042,0.067680,0.335264
0.709142,0.705375,0.859846
0.480637,0.744874,0.260043
0.813064,0.671021,0.635205
0.644034,0.906164,0.644068
0.749745,0.597618,0.600306
0.854075,0.861877,0.702532
0.967129,0.807762,0.809755
0.444714,0.375754,0.502958
0.761658,0.579302,0.553174
0.812592,0.711840,0.674039
0.414707,0.354442,0.525259
0.729794,0.880934,0.850349
0.843403,0.391347,0.736944
0.717168,0.901546,0.972768
0.521796,0.776329,0.744002
0.297409,0.467526,0.644277
0.027394,0.221657,0.275246
0.066593,0.040760,0.228453
0.632792,0.228894,0.389560
0.361996,0.476281,0.575853
0.415157,0.532387,0.659140
0.233200,0.264130,0.212337
0.701333,0.836275,0.635148
0.394460,0.133089,0.099084
0.641503,0.489803,0.729171
0.950087,0.903930,0.965001
0.871953,0.919798,0.800535
0.571747,0.760438,0.400926
