0.5472555239,0.5872397161,0.4777428054
0.2970620861,0.3066294271,0.2694020218
0.4676511117,0.4576972701,0.3331391823
0.6091828481,0.7171875601,0.6296550806
0.9873968453,0.9898489360,0.9800577587
0.6489411848,0.5530535311,0.5496989158
0.5736929310,0.6529851321,0.7317702015
0.9855426708,0.9861352142,0.9887972919
0.7984419588,0.8523351684,0.7991780056
0.5323130788,0.6985889778,0.5773073646
0.8189061124,0.8606870568,0.9032222588
0.5434430972,0.4987958737,0.3366143466
0.8717865736,0.7534689868,0.8635051549
0.6036495861,0.8097712064,0.5784993487
0.0322342555,0.0404803156,0.0024160122
0.0637713907,0.4819205404,0.0344876278
0.4502346027,0.6151743190,0.4219114186
0.1539536132,0.0703465263,0.0783756246
0.2750636418,0.4598453403,0.2785586700
0.0396412168,0.0074437895,0.0101821222
0.5246267866,0.6896205275,0.2902951169
0.5110009635,0.7516707971,0.7877345231
0.0873222565,0.1126707190,0.1758146977
0.1399775482,0.2966131161,0.0918205582
0.0505900780,0.0729826393,0.0408224837
0.9926176877,0.9969453117,0.9953281539
0.0153791606,0.0561009456,0.0372117202
0.3487158189,0.4490158370,0.1355661101
0.6267620532,0.6795086832,0.5577679289
0.8163725127,0.7454637159,0.6074171638
0.0311674975,0.0707569423,0.1058034744
0.4955206057,0.5799660494,0.4835143109
0.5522826527,0.5776766325,0.6403862848
0.6437578705,0.2850283887,0.3081679073
0.8059097957,0.6797121167,0.8209619866
0.3739961273,0.3263726332,0.3552536643
0.2192090649,0.1967440025,0.2172345624
0.3114999274,0.5303038196,0.4121432913
0.6417965160,0.5183256065,0.4785095892
0.8842671672,0.6361165057,0.8433229399
0.8681714879,0.6854055363,0.7950608040
0.6524296193,0.8428792381,0.6516544013
0.5545036772,0.6215956810,0.7043474967
0.8421530641,0.9408164490,0.8403126685
0.2767136194,0.4311263343,0.5654479575
0.4629417177,0.4315150186,0.3963630956
0.8436463769,0.8544625332,0.8328834043
0.0073642417,0.0144527054,0.0084555625
0.2508898568,0.2745792549,0.1520203160
0.8984733219,0.8431905620,0.8966835832
0.8734147332,0.8812342299,0.7707539054
0.3924350880,0.2216727233,0.4363449124
0.6423561060,0.4639855824,0.3331481901
0.0012324751,0.1991761260,0.0273752353
0.2984452688,0.3099712137,0.4098798391
0.8410475222,0.7233783233,0.6605542958
0.2635499849,0.1474373959,0.2285726559
0.0718515203,0.0827850019,0.1400127460
0.1570399400,0.0321492824,0.0626988528
0.6852595334,0.7896480854,0.7696665276
0.4074081065,0.3654505986,0.1796010588
