0.063070,0.200369,0.201241
0.846209,0.878575,0.905864
0.048846,0.040112,0.462428
0.428941,0.341112,0.387350
0.297005,0.565614,0.494258
0.186095,0.012838,0.118287
0.717157,0.781004,0.758899
0.531563,0.576389,0.495788
0.179367,0.169083,0.403718
0.848775,0.801182,0.855621
0.496712,0.520822,0.495897
0.161614,0.459471,0.088025
0.572151,0.493490,0.597735
0.869290,0.874393,0.853897
0.613091,0.665943,0.581011
0.598138,0.546298,0.536506
0.209576,0.287591,0.261134
0.853093,0.861675,0.901941
0.773638,0.829149,0.778371
0.785078,0.676123,0.832298
0.647248,0.683184,0.553220
0.876223,0.851897,0.872501
0.189589,0.421442,0.220380
0.861337,0.847176,0.846696
0.071197,0.181216,0.010978
0.147586,0.190996,0.118076
0.491186,0.412242,0.329841
0.198145,0.261389,0.124921
0.507710,0.475789,0.528918
0.811365,0.756667,0.740769
0.901945,0.877335,0.846674
0.901940,0.896317,0.844074
0.540659,0.456515,0.437268
0.106138,0.070989,0.078105
0.341589,0.425485,0.262318
0.237556,0.379047,0.245809
0.628963,0.612918,0.624935
0.809214,0.790114,0.785443
0.261549,0.295900,0.319001
0.546365,0.105209,0.265794
0.649836,0.570615,0.629999
0.327316,0.227598,0.272811
0.779311,0.754392,0.738823
0.106610,0.219476,0.091290
0.468274,0.466917,0.576065
0.072945,0.039907,0.023659
0.037939,0.104080,0.089299
0.305908,0.400977,0.482630
0.581271,0.439548,0.430251
0.585955,0.362900,0.287733
0.167889,0.227148,0.177165
0.138949,0.042971,0.263197
0.401970,0.421031,0.468743
0.861099,0.862631,0.868989
0.578927,0.566899,0.587379
0.755324,0.713602,0.747897
0.366491,0.243756,0.290080
0.124839,0.228361,0.014792
0.892139,0.869970,0.830913
0.766160,0.837308,0.791041
0.783599,0.846602,0.787859
0.017423,0.114642,0.038784
0.034246,0.080919,0.041069
0.505575,0.318304,0.320206
0.037899,0.255209,0.353704
0.780090,0.793440,0.739856
0.415128,0.357319,0.374888
0.851901,0.869091,0.881364
0.169778,0.144323,0.063591
0.301944,0.321964,0.456228
0.865577,0.873009,0.856563
0.738214,0.772041,0.783768
0.901251,0.872098,0.848173
0.257280,0.061167,0.043821
0.835123,0.817093,0.821870
0.240244,0.277033,0.156829
0.527921,0.467448,0.689191
0.879279,0.875542,0.850033
0.361895,0.575317,0.400634
0.601909,0.575628,0.563361
0.876862,0.873454,0.851356
0.027559,0.093770,0.033145
0.745479,0.689734,0.748246
0.460594,0.518685,0.419936
0.133289,0.196035,0.142468
0.089489,0.249843,0.303131
0.566848,0.494905,0.598507
0.859072,0.876817,0.860298
0.745218,0.830035,0.784955
0.758137,0.763138,0.797101
0.740174,0.803219,0.747038
0.256233,0.466068,0.225605
0.631131,0.481649,0.435585
0.352386,0.474843,0.268405
0.562637,0.478886,0.479408
0.553744,0.526189,0.508785
0.721103,0.732565,0.699166
0.520407,0.292704,0.174683
0.685932,0.763881,0.675563
0.405363,0.337924,0.528069
0.666411,0.721927,0.723320
0.356140,0.047488,0.217930
0.248570,0.717469,0.509706
0.752227,0.708433,0.736371
0.332510,0.296934,0.128941
0.840094,0.820254,0.838921
0.451135,0.506966,0.354705
0.870134,0.868770,0.856033
0.868331,0.857919,0.867287
0.785621,0.812858,0.824527
0.845111,0.846531,0.866243
0.453590,0.555575,0.461095
0.909813,0.877848,0.846227
0.471302,0.367826,0.273372
0.393225,0.466593,0.399731
0.230677,0.217151,0.327550
0.481174,0.357734,0.631525
0.356233,0.305696,0.275309
0.079120,0.030392,0.232764
0.468933,0.736205,0.578177
0.438689,0.536933,0.368140
0.561536,0.682198,0.625215
0.859238,0.783467,0.850425
0.130787,0.083417,0.229294
0.559422,0.468762,0.489016
0.251325,0.417788,0.266150
0.834396,0.801934,0.827704
0.506136,0.491108,0.485399
0.231665,0.471774,0.240423
0.854501,0.873493,0.868779
0.422350,0.488338,0.533471
0.871682,0.868092,0.855652
0.053346,0.022787,0.041582
0.570927,0.378281,0.404256
0.682967,0.654634,0.709488
0.848152,0.870569,0.914980
0.861272,0.862229,0.869291
0.696675,0.742915,0.745951
0.850743,0.877846,0.874444
0.739310,0.683579,0.706400
0.509572,0.674296,0.618209
0.530569,0.694548,0.503498
0.900139,0.847156,0.875814
0.425858,0.420194,0.416190
0.851958,0.863314,0.903359
